STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
      15000;2011040222;   10;   2.6; 190;eor
      15000;2011040223;   10;   3.2; 260;eor
      15000;2011040300;   10;   3.1; 320;eor
      15000;2011040301;   10;   1.4; 290;eor
      15000;2011040302;   10;   1.9; 290;eor
      15000;2011040303;   10;   3.1; 270;eor
      15000;2011040304;   10;   3.0; 280;eor
      15000;2011040305;   10;   0.5; 240;eor
      15000;2011040306;   10;   1.3; 200;eor
      15000;2011040307;   10;   2.1; 300;eor
      15000;2011040308;   10;   3.6; 280;eor
      15000;2011040309;   10;   3.5; 270;eor
      15000;2011040310;   10;   3.9; 270;eor
      15000;2011040311;   10;   5.6; 270;eor
      15000;2011040312;   10;   5.5; 270;eor
      15000;2011040313;   10;   3.2; 260;eor
      15000;2011040314;   10;   2.9; 280;eor
      15000;2011040315;   10;   1.7; 260;eor
      15000;2011040316;   10;   2.4; 270;eor
      15000;2011040317;   10;   2.9; 280;eor
      15000;2011040318;   10;   2.8; 280;eor
      15000;2011040319;   10;   2.0; 230;eor
      15000;2011040320;   10;   2.3; 240;eor
      15000;2011040321;   10;   3.1; 270;eor
      15000;2011040322;   10;   2.8; 230;eor
      15000;2011040323;   10;   3.4; 230;eor
      15000;2011040400;   10;   3.5; 230;eor
      15000;2011040401;   10;   4.8; 240;eor
      15000;2011040402;   10;   3.8; 230;eor
      15000;2011040403;   10;   4.1; 240;eor
      15000;2011040404;   10;   6.2; 250;eor
      15000;2011040405;   10;   6.1; 260;eor
      15000;2011040406;   10;   5.0; 250;eor
      15000;2011040407;   10;   6.1; 250;eor
      15000;2011040408;   10;   7.2; 260;eor
      15000;2011040409;   10;   7.0; 260;eor
      15000;2011040410;   10;   6.8; 260;eor
      15000;2011040411;   10;   7.6; 260;eor
      15000;2011040412;   10;   7.2; 260;eor
      15000;2011040413;   10;   6.3; 270;eor
      15000;2011040414;   10;   6.6; 260;eor
      15000;2011040415;   10;   7.0; 260;eor
      15000;2011040416;   10;   7.0; 260;eor
      15000;2011040417;   10;   7.4; 270;eor
      15000;2011040418;   10;   6.8; 260;eor
      15000;2011040419;   10;   6.0; 260;eor
      15000;2011040420;   10;   5.8; 260;eor
      15000;2011040421;   10;   5.9; 260;eor
      15000;2011040422;   10;   6.2; 260;eor
      15000;2011040423;   10;   5.1; 250;eor
      15000;2011040500;   10;   4.0; 240;eor
      15000;2011040501;   10;   5.1; 220;eor
      15000;2011040502;   10;   4.9; 220;eor
      15000;2011040503;   10;   5.7; 220;eor
      15000;2011040504;   10;   5.9; 220;eor
      15000;2011040505;   10;   5.5; 210;eor
      15000;2011040506;   10;   6.2; 220;eor
      15000;2011040507;   10;   7.2; 220;eor
      15000;2011040508;   10;   6.7; 210;eor
      15000;2011040509;   10;   8.3; 220;eor
      15000;2011040510;   10;   9.3; 230;eor
      15000;2011040511;   10;   8.7; 230;eor
      15000;2011040512;   10;   8.4; 230;eor
      15000;2011040513;   10;   8.5; 230;eor
      15000;2011040514;   10;   8.9; 230;eor
      15000;2011040515;   10;   8.3; 240;eor
      15000;2011040516;   10;   8.5; 260;eor
      15000;2011040517;   10;   7.3; 250;eor
      15000;2011040518;   10;   6.9; 240;eor
      15000;2011040519;   10;   7.8; 230;eor
      15000;2011040520;   10;   7.4; 220;eor
      15000;2011040521;   10;   8.0; 230;eor
      15000;2011040522;   10;   8.1; 220;eor
      15000;2011040523;   10;   6.7; 230;eor
      15000;2011040600;   10;   6.1; 230;eor
      15000;2011040601;   10;   7.0; 230;eor
      15000;2011040602;   10;   7.6; 240;eor
      15000;2011040603;   10;   7.2; 240;eor
      15000;2011040604;   10;   6.5; 250;eor
      15000;2011040605;   10;   7.0; 250;eor
      15000;2011040606;   10;   6.7; 240;eor
      15000;2011040607;   10;   7.0; 240;eor
      15000;2011040608;   10;   6.5; 240;eor
      15000;2011040609;   10;   6.6; 240;eor
      15000;2011040610;   10;   7.5; 250;eor
      15000;2011040611;   10;   8.0; 250;eor
      15000;2011040612;   10;   7.7; 260;eor
      15000;2011040613;   10;   6.8; 260;eor
      15000;2011040614;   10;   6.6; 270;eor
      15000;2011040615;   10;   6.6; 260;eor
      15000;2011040616;   10;   5.8; 260;eor
      15000;2011040617;   10;   4.6; 270;eor
      15000;2011040618;   10;   3.3; 260;eor
      15000;2011040619;   10;   2.2; 220;eor
      15000;2011040620;   10;   2.4; 210;eor
      15000;2011040621;   10;   3.0; 210;eor
      15000;2011040622;   10;   3.9; 210;eor
      15000;2011040623;   10;   4.2; 220;eor
      15000;2011040700;   10;   4.7; 210;eor
      15000;2011040701;   10;   4.7; 210;eor
      15000;2011040702;   10;   4.7; 220;eor
      15000;2011040703;   10;   4.9; 230;eor
      15000;2011040704;   10;   4.3; 240;eor
      15000;2011040705;   10;   5.9; 240;eor
      15000;2011040706;   10;   7.8; 260;eor
      15000;2011040707;   10;   6.7; 260;eor
      15000;2011040708;   10;   6.9; 260;eor
      15000;2011040709;   10;   6.9; 270;eor
      15000;2011040710;   10;   6.2; 280;eor
      15000;2011040711;   10;   6.7; 260;eor
      15000;2011040712;   10;   7.4; 270;eor
      15000;2011040713;   10;   6.9; 270;eor
      15000;2011040714;   10;   7.3; 270;eor
      15000;2011040715;   10;   6.4; 280;eor
      15000;2011040716;   10;   6.4; 280;eor
      15000;2011040717;   10;   6.4; 330;eor
      15000;2011040718;   10;   5.2; 330;eor
      15000;2011040719;   10;   4.4; 310;eor
      15000;2011040720;   10;   5.7; 330;eor
      15000;2011040721;   10;   5.2; 330;eor
      15000;2011040722;   10;   3.2; 330;eor
      15000;2011040723;   10;   2.0; 290;eor
      15000;2011040800;   10;   2.3; 250;eor
      15000;2011040801;   10;   2.7; 250;eor
      15000;2011040802;   10;   2.8; 260;eor
      15000;2011040803;   10;   2.3; 280;eor
      15000;2011040804;   10;   2.3; 280;eor
      15000;2011040805;   10;   1.8; 260;eor
      15000;2011040806;   10;   2.1; 250;eor
      15000;2011040807;   10;   2.0; 250;eor
      15000;2011040808;   10;   1.9; 300;eor
      15000;2011040809;   10;   1.5; 280;eor
      15000;2011040810;   10;   1.9; 280;eor
      15000;2011040811;   10;   3.1; 260;eor
      15000;2011040812;   10;   3.8; 290;eor
      15000;2011040813;   10;   3.8; 280;eor
      15000;2011040814;   10;   4.2; 280;eor
      15000;2011040815;   10;   4.4; 270;eor
      15000;2011040816;   10;   4.8; 270;eor
      15000;2011040817;   10;   4.2; 270;eor
      15000;2011040818;   10;   3.1; 290;eor
      15000;2011040819;   10;   3.9; 320;eor
      15000;2011040820;   10;   4.7; 330;eor
      15000;2011040821;   10;   3.5; 340;eor
      15000;2011040822;   10;   3.3; 360;eor
      15000;2011040823;   10;   2.5; 350;eor
      15000;2011040900;   10;   1.7; 330;eor
      15000;2011040901;   10;   2.1; 250;eor
      15000;2011040902;   10;   1.6; 300;eor
      15000;2011040903;   10;   2.0; 350;eor
      15000;2011040904;   10;   1.7; 320;eor
      15000;2011040905;   10;   2.0; 360;eor
      15000;2011040906;   10;   2.1;  20;eor
      15000;2011040907;   10;   1.8;  30;eor
      15000;2011040908;   10;   3.0;  30;eor
      15000;2011040909;   10;   1.6;  30;eor
      15000;2011040910;   10;   2.0; 360;eor
      15000;2011040911;   10;   2.4;  20;eor
      15000;2011040912;   10;   2.6;  40;eor
      15000;2011040913;   10;   3.3;  50;eor
      15000;2011040914;   10;   3.1;  40;eor
      15000;2011040915;   10;   2.7;  20;eor
      15000;2011040916;   10;   2.7;  60;eor
      15000;2011040917;   10;   3.0;  50;eor
      15000;2011040918;   10;   3.0;  50;eor
      15000;2011040919;   10;   2.6;  60;eor
      15000;2011040920;   10;   2.8;  60;eor
      15000;2011040921;   10;   3.2;  60;eor
      15000;2011040922;   10;   2.4;  90;eor
      15000;2011040923;   10;   3.0;  90;eor
      15000;2011041000;   10;   3.1;  90;eor
      15000;2011041001;   10;   3.9; 100;eor
      15000;2011041002;   10;   3.9;  90;eor
      15000;2011041003;   10;   3.9;  80;eor
      15000;2011041004;   10;   3.6;  80;eor
      15000;2011041005;   10;   4.4;  70;eor
      15000;2011041006;   10;   3.8;  70;eor
      15000;2011041007;   10;   3.0;  80;eor
      15000;2011041008;   10;   4.3;  70;eor
      15000;2011041009;   10;   4.3;  90;eor
      15000;2011041010;   10;   4.4;  70;eor
      15000;2011041011;   10;   4.4;  70;eor
      15000;2011041012;   10;   4.8;  60;eor
      15000;2011041013;   10;   5.1;  70;eor
      15000;2011041014;   10;   4.1;  70;eor
      15000;2011041015;   10;   3.9;  50;eor
      15000;2011041016;   10;   4.0;  60;eor
      15000;2011041017;   10;   3.3;  50;eor
      15000;2011041018;   10;   2.8;  50;eor
      15000;2011041019;   10;   2.7;  50;eor
      15000;2011041020;   10;   2.5;  70;eor
      15000;2011041021;   10;   1.9;  90;eor
      15000;2011041022;   10;   1.4; 110;eor
      15000;2011041023;   10;   1.6; 120;eor
      15000;2011041100;   10;   1.5; 120;eor
      15000;2011041101;   10;   1.4; 120;eor
      15000;2011041102;   10;   1.0; 240;eor
      15000;2011041103;   10;   1.4; 230;eor
      15000;2011041104;   10;   1.9; 220;eor
      15000;2011041105;   10;   3.0; 210;eor
      15000;2011041106;   10;   4.9; 210;eor
      15000;2011041107;   10;   4.9; 210;eor
      15000;2011041108;   10;   4.9; 220;eor
      15000;2011041109;   10;   4.5; 240;eor
      15000;2011041110;   10;   4.6; 250;eor
      15000;2011041111;   10;   4.2; 230;eor
      15000;2011041112;   10;   4.5; 260;eor
      15000;2011041113;   10;   6.0; 260;eor
      15000;2011041114;   10;   7.7; 260;eor
      15000;2011041115;   10;   6.5; 280;eor
      15000;2011041116;   10;   6.0; 270;eor
      15000;2011041117;   10;   6.3; 270;eor
      15000;2011041118;   10;   6.4; 280;eor
      15000;2011041119;   10;   5.1; 310;eor
      15000;2011041120;   10;   2.6; 300;eor
      15000;2011041121;   10;   3.1; 260;eor
      15000;2011041122;   10;   5.2; 250;eor
      15000;2011041123;   10;   9.0; 260;eor
      15000;2011041200;   10;   9.1; 270;eor
      15000;2011041201;   10;   7.0; 300;eor
      15000;2011041202;   10;   7.1; 280;eor
      15000;2011041203;   10;   6.1; 280;eor
      15000;2011041204;   10;   6.1; 280;eor
      15000;2011041205;   10;   6.4; 280;eor
      15000;2011041206;   10;   6.7; 290;eor
      15000;2011041207;   10;   6.4; 300;eor
      15000;2011041208;   10;   6.9; 290;eor
      15000;2011041209;   10;   7.4; 300;eor
      15000;2011041210;   10;   7.7; 310;eor
      15000;2011041211;   10;   9.1; 320;eor
      15000;2011041212;   10;   8.5; 320;eor
      15000;2011041213;   10;   9.3; 320;eor
      15000;2011041214;   10;   6.6; 290;eor
      15000;2011041215;   10;   6.9; 310;eor
      15000;2011041216;   10;   8.6; 310;eor
      15000;2011041217;   10;   7.9; 310;eor
      15000;2011041218;   10;   7.7; 300;eor
      15000;2011041219;   10;   5.7; 300;eor
      15000;2011041220;   10;   5.6; 290;eor
      15000;2011041221;   10;   5.1; 280;eor
      15000;2011041222;   10;   5.0; 260;eor
      15000;2011041223;   10;   4.5; 260;eor
      15000;2011041300;   10;   4.4; 250;eor
      15000;2011041301;   10;   3.9; 250;eor
      15000;2011041302;   10;   4.0; 250;eor
      15000;2011041303;   10;   4.2; 250;eor
      15000;2011041304;   10;   3.8; 250;eor
      15000;2011041305;   10;   3.9; 250;eor
      15000;2011041306;   10;   4.3; 250;eor
      15000;2011041307;   10;   4.0; 250;eor
      15000;2011041308;   10;   3.7; 250;eor
      15000;2011041309;   10;   5.7; 270;eor
      15000;2011041310;   10;   5.7; 270;eor
      15000;2011041311;   10;   6.2; 280;eor
      15000;2011041312;   10;   6.1; 280;eor
      15000;2011041313;   10;   5.7; 280;eor
      15000;2011041314;   10;   5.5; 290;eor
      15000;2011041315;   10;   4.6; 310;eor
      15000;2011041316;   10;   4.2; 310;eor
      15000;2011041317;   10;   3.4; 330;eor
      15000;2011041318;   10;   3.5; 330;eor
      15000;2011041319;   10;   2.1; 330;eor
      15000;2011041320;   10;   1.6; 350;eor
      15000;2011041321;   10;   1.8; 280;eor
      15000;2011041322;   10;   2.0; 270;eor
      15000;2011041323;   10;   1.8; 280;eor
      15000;2011041400;   10;   1.4; 260;eor
      15000;2011041401;   10;   1.6; 190;eor
      15000;2011041402;   10;   2.0; 160;eor
      15000;2011041403;   10;   1.4; 160;eor
      15000;2011041404;   10;   1.1; 140;eor
      15000;2011041405;   10;   0.8;  90;eor
      15000;2011041406;   10;   0.9; 100;eor
      15000;2011041407;   10;   0.5;  80;eor
      15000;2011041408;   10;   1.3;  30;eor
      15000;2011041409;   10;   0.9;  10;eor
      15000;2011041410;   10;   1.1; 310;eor
      15000;2011041411;   10;   1.9; 330;eor
      15000;2011041412;   10;   1.6; 320;eor
      15000;2011041413;   10;   1.6; 300;eor
      15000;2011041414;   10;   2.0; 320;eor
      15000;2011041415;   10;   3.1;  10;eor
      15000;2011041416;   10;   2.6;  20;eor
      15000;2011041417;   10;   2.6;  10;eor
      15000;2011041418;   10;   2.0;  20;eor
      15000;2011041419;   10;   2.0;  20;eor
      15000;2011041420;   10;   1.9;  30;eor
      15000;2011041421;   10;   1.6;  50;eor
      15000;2011041422;   10;   2.0;  60;eor
      15000;2011041423;   10;   1.5;  70;eor
      15000;2011041500;   10;   1.3;  70;eor
      15000;2011041501;   10;   1.6;  70;eor
      15000;2011041502;   10;   1.5; 110;eor
      15000;2011041503;   10;   1.1; 110;eor
      15000;2011041504;   10;   1.4; 110;eor
      15000;2011041505;   10;   2.0; 120;eor
      15000;2011041506;   10;   2.7; 130;eor
      15000;2011041507;   10;   2.6; 120;eor
      15000;2011041508;   10;   2.4; 100;eor
      15000;2011041509;   10;   2.8;  80;eor
      15000;2011041510;   10;   4.2;  60;eor
      15000;2011041511;   10;   4.7;  60;eor
      15000;2011041512;   10;   3.8;  70;eor
      15000;2011041513;   10;   4.7;  50;eor
      15000;2011041514;   10;   4.7;  70;eor
      15000;2011041515;   10;   3.8;  80;eor
      15000;2011041516;   10;   4.2;  70;eor
      15000;2011041517;   10;   3.5;  70;eor
      15000;2011041518;   10;   2.6;  60;eor
      15000;2011041519;   10;   2.0;  40;eor
      15000;2011041520;   10;   2.3;  40;eor
      15000;2011041521;   10;   2.1;  30;eor
      15000;2011041522;   10;   1.8;  30;eor
      15000;2011041523;   10;   2.5; 120;eor
      15000;2011041600;   10;   3.4; 190;eor
      15000;2011041601;   10;   3.2; 180;eor
      15000;2011041602;   10;   3.3; 210;eor
      15000;2011041603;   10;   4.3; 210;eor
      15000;2011041604;   10;   3.1; 200;eor
      15000;2011041605;   10;   2.1; 180;eor
      15000;2011041606;   10;   1.9; 150;eor
      15000;2011041607;   10;   1.2; 130;eor
      15000;2011041608;   10;   1.3; 200;eor
      15000;2011041609;   10;   1.9; 270;eor
      15000;2011041610;   10;   2.4; 290;eor
      15000;2011041611;   10;   1.6; 260;eor
      15000;2011041612;   10;   1.7; 170;eor
      15000;2011041613;   10;   1.8; 280;eor
      15000;2011041614;   10;   1.8; 290;eor
      15000;2011041615;   10;   1.7;  30;eor
      15000;2011041616;   10;   2.1; 360;eor
      15000;2011041617;   10;   1.2;  30;eor
      15000;2011041618;   10;   1.4;  60;eor
      15000;2011041619;   10;   1.5; 100;eor
      15000;2011041620;   10;   1.5; 110;eor
      15000;2011041621;   10;   1.5; 100;eor
      15000;2011041622;   10;   2.5; 130;eor
      15000;2011041623;   10;   2.5; 150;eor
      15000;2011041700;   10;   3.2; 160;eor
      15000;2011041701;   10;   2.1; 120;eor
      15000;2011041702;   10;   1.5; 330;eor
      15000;2011041703;   10;   1.1; 300;eor
      15000;2011041704;   10;   1.0; 270;eor
      15000;2011041705;   10;   0.9; 130;eor
      15000;2011041706;   10;   1.8; 130;eor
      15000;2011041707;   10;   2.4; 150;eor
      15000;2011041708;   10;   1.6; 140;eor
      15000;2011041709;   10;   2.7; 130;eor
      15000;2011041710;   10;   4.4; 100;eor
      15000;2011041711;   10;   4.8; 100;eor
      15000;2011041712;   10;   5.2;  90;eor
      15000;2011041713;   10;   5.1;  80;eor
      15000;2011041714;   10;   4.2;  70;eor
      15000;2011041715;   10;   4.2;  80;eor
      15000;2011041716;   10;   4.2;  70;eor
      15000;2011041717;   10;   4.3;  90;eor
      15000;2011041718;   10;   3.0;  80;eor
      15000;2011041719;   10;   1.7;  90;eor
      15000;2011041720;   10;   1.3; 130;eor
      15000;2011041721;   10;   2.0; 140;eor
      15000;2011041722;   10;   1.9; 130;eor
      15000;2011041723;   10;   1.9; 120;eor
      15000;2011041800;   10;   2.3; 120;eor
      15000;2011041801;   10;   3.2; 120;eor
      15000;2011041802;   10;   3.4; 120;eor
      15000;2011041803;   10;   3.2; 110;eor
      15000;2011041804;   10;   3.5; 100;eor
      15000;2011041805;   10;   3.8; 100;eor
      15000;2011041806;   10;   3.7; 100;eor
      15000;2011041807;   10;   4.0; 100;eor
      15000;2011041808;   10;   4.4;  90;eor
      15000;2011041809;   10;   4.7;  90;eor
      15000;2011041810;   10;   5.0;  80;eor
      15000;2011041811;   10;   5.7;  80;eor
      15000;2011041812;   10;   5.2;  90;eor
      15000;2011041813;   10;   4.8; 110;eor
      15000;2011041814;   10;   4.8; 140;eor
      15000;2011041815;   10;   4.3; 120;eor
      15000;2011041816;   10;   3.3; 130;eor
      15000;2011041817;   10;   3.1; 140;eor
      15000;2011041818;   10;   2.4; 170;eor
      15000;2011041819;   10;   3.8;  90;eor
      15000;2011041820;   10;   3.8; 110;eor
      15000;2011041821;   10;   3.6; 120;eor
      15000;2011041822;   10;   3.7; 120;eor
      15000;2011041823;   10;   4.4; 130;eor
      15000;2011041900;   10;   4.4; 140;eor
      15000;2011041901;   10;   4.2; 160;eor
      15000;2011041902;   10;   4.9; 160;eor
      15000;2011041903;   10;   4.4; 150;eor
      15000;2011041904;   10;   3.7; 150;eor
      15000;2011041905;   10;   3.9; 150;eor
      15000;2011041906;   10;   4.4; 160;eor
      15000;2011041907;   10;   3.7; 150;eor
      15000;2011041908;   10;   2.7; 140;eor
      15000;2011041909;   10;   2.9; 190;eor
      15000;2011041910;   10;   3.8; 200;eor
      15000;2011041911;   10;   3.1; 230;eor
      15000;2011041912;   10;   2.5; 260;eor
      15000;2011041913;   10;   2.1; 220;eor
      15000;2011041914;   10;   1.9;  70;eor
      15000;2011041915;   10;   1.8;  60;eor
      15000;2011041916;   10;   2.4;  20;eor
      15000;2011041917;   10;   2.6;  90;eor
      15000;2011041918;   10;   3.2;  70;eor
      15000;2011041919;   10;   2.9;  80;eor
      15000;2011041920;   10;   3.0; 100;eor
      15000;2011041921;   10;   3.0; 120;eor
      15000;2011041922;   10;   2.7; 120;eor
      15000;2011041923;   10;   2.8; 130;eor
      15000;2011042000;   10;   3.7; 160;eor
      15000;2011042001;   10;   3.7; 160;eor
      15000;2011042002;   10;   3.7; 160;eor
      15000;2011042003;   10;   3.2; 170;eor
      15000;2011042004;   10;   3.5; 190;eor
      15000;2011042005;   10;   2.7; 140;eor
      15000;2011042006;   10;   2.0; 120;eor
      15000;2011042007;   10;   1.7; 120;eor
      15000;2011042008;   10;   1.5; 120;eor
      15000;2011042009;   10;   2.5; 100;eor
      15000;2011042010;   10;   3.1;  70;eor
      15000;2011042011;   10;   3.0; 110;eor
      15000;2011042012;   10;   2.2;  80;eor
      15000;2011042013;   10;   2.9;  80;eor
      15000;2011042014;   10;   4.0;  60;eor
      15000;2011042015;   10;   3.4;  40;eor
      15000;2011042016;   10;   3.5;  50;eor
      15000;2011042017;   10;   3.4;  60;eor
      15000;2011042018;   10;   3.3;  70;eor
      15000;2011042019;   10;   3.1;  90;eor
      15000;2011042020;   10;   2.4;  90;eor
      15000;2011042021;   10;   2.9; 110;eor
      15000;2011042022;   10;   3.3; 130;eor
      15000;2011042023;   10;   3.3; 150;eor
      15000;2011042100;   10;   3.1; 200;eor
      15000;2011042101;   10;   3.2; 190;eor
      15000;2011042102;   10;   3.2; 210;eor
      15000;2011042103;   10;   3.9; 210;eor
      15000;2011042104;   10;   4.3; 210;eor
      15000;2011042105;   10;   4.2; 210;eor
      15000;2011042106;   10;   5.0; 200;eor
      15000;2011042107;   10;   4.0; 200;eor
      15000;2011042108;   10;   3.4; 200;eor
      15000;2011042109;   10;   3.8; 210;eor
      15000;2011042110;   10;   3.3; 230;eor
      15000;2011042111;   10;   3.1; 210;eor
      15000;2011042112;   10;   3.2; 240;eor
      15000;2011042113;   10;   2.8; 210;eor
      15000;2011042114;   10;   2.4; 240;eor
      15000;2011042115;   10;   2.6; 260;eor
      15000;2011042116;   10;   2.0; 290;eor
      15000;2011042117;   10;   2.6; 270;eor
      15000;2011042118;   10;   1.4; 300;eor
      15000;2011042119;   10;   1.4;  10;eor
      15000;2011042120;   10;   1.7;  60;eor
      15000;2011042121;   10;   1.5; 110;eor
      15000;2011042122;   10;   1.8;  90;eor
      15000;2011042123;   10;   2.3; 130;eor
      15000;2011042200;   10;   3.1; 130;eor
      15000;2011042201;   10;   2.7; 130;eor
      15000;2011042202;   10;   3.6; 120;eor
      15000;2011042203;   10;   2.5; 120;eor
      15000;2011042204;   10;   3.5; 120;eor
      15000;2011042205;   10;   3.2; 120;eor
      15000;2011042206;   10;   3.7; 100;eor
      15000;2011042207;   10;   3.2;  90;eor
      15000;2011042208;   10;   3.0;  90;eor
      15000;2011042209;   10;   2.9;  90;eor
      15000;2011042210;   10;   2.2;  80;eor
      15000;2011042211;   10;   4.5; 110;eor
      15000;2011042212;   10;   4.5; 120;eor
      15000;2011042213;   10;   3.6;  90;eor
      15000;2011042214;   10;   4.4; 290;eor
      15000;2011042215;   10;   2.8; 300;eor
      15000;2011042216;   10;   2.1; 310;eor
      15000;2011042217;   10;   1.8; 350;eor
      15000;2011042218;   10;   2.4;  30;eor
      15000;2011042219;   10;   3.3;  30;eor
      15000;2011042220;   10;   3.2;  40;eor
      15000;2011042221;   10;   2.2;  70;eor
      15000;2011042222;   10;   1.6; 220;eor
      15000;2011042223;   10;   0.8;  80;eor
      15000;2011042300;   10;   1.8; 130;eor
      15000;2011042301;   10;   2.7; 110;eor
      15000;2011042302;   10;   3.4; 100;eor
      15000;2011042303;   10;   2.0; 110;eor
      15000;2011042304;   10;   2.4; 120;eor
      15000;2011042305;   10;   3.6; 110;eor
      15000;2011042306;   10;   4.1; 120;eor
      15000;2011042307;   10;   3.5;  90;eor
      15000;2011042308;   10;   3.2;  60;eor
      15000;2011042309;   10;   3.0;  30;eor
      15000;2011042310;   10;   3.5;  40;eor
      15000;2011042311;   10;   4.6;  60;eor
      15000;2011042312;   10;   4.9;  60;eor
      15000;2011042313;   10;   5.3;  60;eor
      15000;2011042314;   10;   5.0;  60;eor
      15000;2011042315;   10;   3.1;  50;eor
      15000;2011042316;   10;   2.6; 290;eor
      15000;2011042317;   10;   2.0; 250;eor
      15000;2011042318;   10;   2.1; 250;eor
      15000;2011042319;   10;   1.7; 270;eor
      15000;2011042320;   10;   1.9;  20;eor
      15000;2011042321;   10;   1.8; 350;eor
      15000;2011042322;   10;   2.9; 250;eor
      15000;2011042323;   10;   2.9; 230;eor
      15000;2011042400;   10;   3.2; 220;eor
      15000;2011042401;   10;   1.8; 220;eor
      15000;2011042402;   10;   1.5; 200;eor
      15000;2011042403;   10;   2.3; 220;eor
      15000;2011042404;   10;   2.8; 230;eor
      15000;2011042405;   10;   3.1; 220;eor
      15000;2011042406;   10;   1.7; 220;eor
      15000;2011042407;   10;   1.3; 100;eor
      15000;2011042408;   10;   0.7; 110;eor
      15000;2011042409;   10;   1.4; 330;eor
      15000;2011042410;   10;   2.6; 360;eor
      15000;2011042411;   10;   3.5;  30;eor
      15000;2011042412;   10;   3.9;  70;eor
      15000;2011042413;   10;   4.5;  70;eor
      15000;2011042414;   10;   3.9;  50;eor
      15000;2011042415;   10;   4.0;  50;eor
      15000;2011042416;   10;   3.5;  40;eor
      15000;2011042417;   10;   2.9;  30;eor
      15000;2011042418;   10;   2.9;  40;eor
      15000;2011042419;   10;   3.0;  40;eor
      15000;2011042420;   10;   2.8;  40;eor
      15000;2011042421;   10;   2.9;  40;eor
      15000;2011042422;   10;   3.6;  40;eor
      15000;2011042423;   10;   3.6;  50;eor
      15000;2011042500;   10;   3.7;  80;eor
      15000;2011042501;   10;   4.3;  90;eor
      15000;2011042502;   10;   4.1; 100;eor
      15000;2011042503;   10;   3.8; 110;eor
      15000;2011042504;   10;   2.3; 110;eor
      15000;2011042505;   10;   1.8;  80;eor
      15000;2011042506;   10;   2.6;  90;eor
      15000;2011042507;   10;   3.9; 100;eor
      15000;2011042508;   10;   4.8; 100;eor
      15000;2011042509;   10;   5.2;  90;eor
      15000;2011042510;   10;   5.5;  80;eor
      15000;2011042511;   10;   6.6;  90;eor
      15000;2011042512;   10;   5.6;  80;eor
      15000;2011042513;   10;   5.4;  80;eor
      15000;2011042514;   10;   4.6;  70;eor
      15000;2011042515;   10;   4.4;  60;eor
      15000;2011042516;   10;   4.2;  60;eor
      15000;2011042517;   10;   4.3;  30;eor
      15000;2011042518;   10;   3.9;  40;eor
      15000;2011042519;   10;   3.3;  40;eor
      15000;2011042520;   10;   3.4;  50;eor
      15000;2011042521;   10;   4.2;  60;eor
      15000;2011042522;   10;   3.6;  70;eor
      15000;2011042523;   10;   3.2;  80;eor
      15000;2011042600;   10;   3.0; 100;eor
      15000;2011042601;   10;   2.2; 110;eor
      15000;2011042602;   10;   1.4; 100;eor
      15000;2011042603;   10;   1.5; 100;eor
      15000;2011042604;   10;   1.3;  70;eor
